ID,BuildingTypeName,PropertyTypeEPA,BuildingName,Address,City,State,Zip,Neighborhood,Latitude,Longitude,YearBuilt,GrossFloorAreaQuantity,NumBuildings,NumFloors,NumUnits,ES_Score,SiteEUI,SourceEUI,TotalGHGEmissionsReg,GHGEmissionsIntensity
27985,Multifamily LR (1-4),Multifamily Housing,LICTON SPRINGS APT,9515 INTERLAKE AVE N,SEATTLE,WA,98103,NORTHWEST,47.69838396,-122.3411261,1/1/1987,34023,1,3,27,96,20.6000003815,64.5,62.2000007629,0.0018281751
27987,Multifamily LR (1-4),Multifamily Housing,CAROLYN COURT APTS,9512 INTERLAKE AVE N,SEATTLE,WA,98103,NORTHWEST,47.69830228,-122.340489,1/1/1989,17700,1,3,21,99,21.7999992371,68.4000015259,34.2999992371,0.0019378531
27996,Multifamily LR (1-4),Multifamily Housing,THE KENNEY,7125 FAUNTLEROY WAY SW,SEATTLE,WA,98136,SOUTHWEST,47.53902288,-122.3917534,1/1/1951,193700,0,4,134,,40.5999984741,104.6999969482,623.799987793,0.0032204439
28001,Multifamily LR (1-4),Multifamily Housing,WEST WINDS APTS,7050 LINCOLN PARK WAY SW,SEATTLE,WA,98136,SOUTHWEST,47.54006193,-122.3949796,1/1/1963,22984,1,4,20,49,28.1000003815,88.1999969482,57.4000015259,0.0024973896
28002,Multifamily LR (1-4),Multifamily Housing,HALCYON APTS,7060 LINCOLN PARK WAY SW,SEATTLE,WA,98136,SOUTHWEST,47.53987578,-122.3946511,1/1/1968,23200,1,4,23,96,25.6000003815,80.3000030518,52.7999992371,0.002275862
28006,Multifamily LR (1-4),Multifamily Housing,THE PITTSBURGH,117 JOHN ST,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.61949288,-122.3544192,1/1/1907,24329,1,3,31,14,91.4000015259,126.1999969482,130.6999969482,0.0053721894
28007,Multifamily LR (1-4),Multifamily Housing,ADWAS,8623 ROOSEVELT WAY NE,SEATTLE,WA,98115,NORTH,47.69194579,-122.3178462,1/1/2006,30000,1,4,20,,41.9000015259,94,92.5,0.0030833333
28008,Multifamily MR (5-9),Multifamily Housing,PLAZA DEL SOL,1701 E OLIVE WAY,SEATTLE,WA,98102,EAST,47.61963986,-122.3231605,1/1/1993,62486,0,6,81,72,40.7999992371,102,198.8000030518,0.0031815127
28009,Multifamily MR (5-9),Multifamily Housing,PLAZA ROYALE CONDOMINIUM,1001 QUEEN ANNE AVE N,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.62828712,-122.3570865,1/1/1970,37843,1,6,24,95,39.2999992371,71.9000015259,98.9000015259,0.0026134292
28014,Multifamily LR (1-4),Multifamily Housing,PLEASANT VALLEY PLAZA,3801 34TH AVE W,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.65439456,-122.4013372,1/1/1984,35787,1,3,41,76,25.2999992371,79.5999984741,80.6999969482,0.0022550087
28019,NonResidential,Worship Facility,OUR LADY OF FATIMA CHURCH & RECTORY,3218 W BARRETT ST,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.64830867,-122.3999978,1/1/1953,31805,1,2,0,15,47.4000015259,74.5,93.5999984741,0.0029429335
28020,NonResidential,K-12 School,OUR LADY OF FATIMA SCHOOL & GYM,3301 W DRAVUS ST,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.64830867,-122.3999978,1/1/1953,20811,1,1,0,82,57.5999984741,112.9000015259,82.4000015259,0.0039594446
28022,Multifamily LR (1-4),Multifamily Housing,BLUE RIDGE APTS,9600 9TH AVE NW,SEATTLE,WA,98117,BALLARD,47.69949844,-122.3683877,1/1/1986,28328,1,4,31,65,25,78.5999984741,63.0999984741,0.0022274781
28025,Nonresidential COS,Non-Refrigerated Warehouse,CSC Meter Shop (G),1010 8TH AVE S,SEATTLE,WA,98134,GREATER DUWAMISH,47.59455098,-122.3218127,1/1/1967,19930,1,2,0,1,88,173.6000061035,120.9000015259,0.0060662319
28027,Multifamily MR (5-9),Multifamily Housing,POINT ELLIOTT CONDOMINIUM,1661 HARBOR AVE SW,SEATTLE,WA,98126,SOUTHWEST,47.58839643,-122.380456,1/1/1998,42188,1,6,17,,37.2999992371,78.5999984741,112.0999984741,0.0026571537
28028,Multifamily MR (5-9),Multifamily Housing,POINT NAUTICA CONDOMINIUM,1005 HARBOR AVE SW,SEATTLE,WA,98116,SOUTHWEST,47.5946761,-122.3849797,1/1/1998,36730,1,6,16,,25.7000007629,60.2000007629,71,0.0019330248
28029,NonResidential,Refrigerated Warehouse,PLYMOUTH POULTRY,4500 7TH AVE S,SEATTLE,WA,98108,GREATER DUWAMISH,47.5625932,-122.3234604,1/1/1970,46342,1,1,0,,204.8000030518,600,810.0999755859,0.0174809023
28030,NonResidential,Other,SUNNY ARMS COOP,707 S SNOQUALMIE ST,SEATTLE,WA,98108,GREATER DUWAMISH,47.56153967,-122.3236818,1/1/1907,36000,1,5,0,,31,54.5,72.8000030518,0.0020222223
28033,NonResidential,Distribution Center,PARK MANOR APTS LLC,601 S SNOQUALMIE ST,SEATTLE,WA,98108,GREATER DUWAMISH,47.5615921,-122.32601929,1/1/1971,28320,1,1,0,30,64.1999969482,144.8000030518,134.1000061035,0.0047351697
28035,Multifamily LR (1-4),Multifamily Housing,TRACY ANN APTS. - NORTH,6790 MURRAY AVE SW,SEATTLE,WA,98136,SOUTHWEST,47.54091865,-122.394345,1/1/1964,25898,1,3,31,73,27.5,86.3000030518,63.4000015259,0.0024480655
28039,Multifamily LR (1-4),Multifamily Housing,OLYMPIC MANOR APTS & SHOPS,3504 SW WEBSTER ST,SEATTLE,WA,98126,SOUTHWEST,47.53588288,-122.3770386,1/1/1978,28683,0,3,33,,40.2000007629,98.6999969482,89,0.0031028832
28045,Multifamily MR (5-9),Multifamily Housing,TRESSA APARTMENTS BUILDING 1,14100 LINDEN AVE N,SEATTLE,WA,98133,NORTHWEST,47.7317276,-122.34696198,1/1/2010,359288,1,6,1422,,24.7000007629,70.5999984741,747.200012207,0.0020796687
28046,Multifamily LR (1-4),Multifamily Housing,LINDEN PARK CONDOMINIUM,13717 LINDEN AVE N,SEATTLE,WA,98133,NORTHWEST,47.72829128,-122.3485027,1/1/1982,84327,1,3,93,72,28.8999996185,90.6999969482,216.8000030518,0.0025709441
28048,Multifamily LR (1-4),Multifamily Housing,MERIDIAN PLACE APTS (BLDGS E & F),1800 N 107TH ST,SEATTLE,WA,98133,NORTHWEST,47.70705966,-122.335287,1/1/1986,51337,1,3,44,72,24.6000003815,77.3000030518,112.5,0.0021914019
28049,Multifamily LR (1-4),Multifamily Housing,MERIDIAN PLACE APTS (BLDG A),10701 MERIDIAN AVE N,SEATTLE,WA,98133,NORTHWEST,47.7070705,-122.3344336,1/1/1987,42842,1,4,36,70,25.1000003815,78.9000015259,95.8000030518,0.0022361235
28050,Multifamily LR (1-4),Multifamily Housing,MERIDIAN PLACE APTS (BLDG B),10711 MERIDIAN AVE N,SEATTLE,WA,98133,NORTHWEST,47.70720418,-122.334641,1/1/1987,43288,1,4,36,79,23.2000007629,72.8000030518,89.3000030518,0.0020629274
28051,Multifamily LR (1-4),Multifamily Housing,MERIDIAN PLACE (BLDGS C & D),10721 MERIDIAN AVE N,SEATTLE,WA,98133,NORTHWEST,47.70761852,-122.3351002,1/1/1989,59039,1,4,60,60,29.7999992371,93.5,156.3999938965,0.0026490963
28053,NonResidential,Worship Facility,CONGREGATION BETH SHALOM,6800 35TH AVE NE,SEATTLE,WA,98115,NORTHEAST,47.67808366,-122.2900312,1/1/1955,29079,1,1,0,81,29.3999996185,65,62.4000015259,0.0021458785
28064,Multifamily LR (1-4),Multifamily Housing,THE VILLAGE WEST APTS,2200 SW BARTON ST,SEATTLE,WA,98106,DELRIDGE NEIGHBORHOODS,47.52141906,-122.3625253,1/1/1968,40940,1,4,41,50,30.5,95.9000015259,111.3000030518,0.0027186127
28066,NonResidential,Office,OFFICE BUILDING,4020 E MADISON ST,SEATTLE,WA,98112,EAST,47.63442612,-122.28053284,1/1/1982,19232,1,3,0,81,38.4000015259,120.6999969482,65.6999969482,0.0034161812
28067,Multifamily LR (1-4),Multifamily Housing,COLONY SURF APTS,9551 RAINIER AVE S,SEATTLE,WA,98118,SOUTHEAST,47.52001884,-122.2601961,1/1/1967,42816,1,4,51,54,30,94.1999969482,114.3000030518,0.0026695629
28068,Multifamily HR (10+),Multifamily Housing,ROLLIN STREET,120 WESTLAKE AVE N,SEATTLE,WA,98109,LAKE UNION,47.61911774,-122.33808136,1/1/2007,299120,1,11,209,57,48,101.4000015259,1024.3000488281,0.0034243783
28081,NonResidential,Office,BROWN BEAR CAR WASH,3977 LEARY WAY NW,SEATTLE,WA,98107,SHARED: BALLARD & LAKE UNION,47.65566658,-122.3621662,1/1/1988,21800,1,2,0,6,90.6999969482,216.3000030518,150.3000030518,0.0068944956
28086,NonResidential,Laboratory,KING COUNTY WATER QUALITY LAB,322 W EWING ST,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.65239905,-122.3616659,1/1/1985,43025,1,2,0,,232.3999938965,515.9000244141,731.700012207,0.0170063919
28089,Multifamily HR (10+),Multifamily Housing,ROSS MANOR,1420 WESTERN AVE,SEATTLE,WA,98101,DOWNTOWN,47.60801141,-122.3403687,1/1/1984,70939,1,12,100,,44.7000007629,115.3000030518,251.5,0.0035452995
28476,NonResidential,Non-Refrigerated Warehouse,NWCP MAYNARD,6100 6TH AVE S,SEATTLE,WA,98108,GREATER DUWAMISH,47.54728272,-122.325775,1/1/1965,30800,1,1,,54,18.8999996185,59.5,51.9000015259,0.001685065
28733,Multifamily MR (5-9),Multifamily Housing,REGAL THORNTON (BLDG 2),337 NE THORNTON PL,SEATTLE,WA,98125,NORTH,47.70245165,-122.32503556,1/1/2008,124551,1,7,132,,45.2000007629,142,501.1000061035,0.0040232516
28734,Multifamily MR (5-9),Multifamily Housing,REGAL THORNTON (BLDG 3),307 NE THORNTON PL,SEATTLE,WA,98125,NORTH,47.70244628,-122.32509658,1/1/2008,115806,1,7,134,97,22.6000003815,70.8000030518,232.3999938965,0.0020068044
28735,Multifamily LR (1-4),Multifamily Housing,BLDG 4 - CREEKSIDE APTS,400 NE THORNTON PL,SEATTLE,WA,98125,NORTH,47.7024765,-122.32480621,1/1/2008,102522,1,4,109,1,133.1999969482,218.1999969482,863.200012207,0.0084196564
28874,Multifamily LR (1-4),Multifamily Housing,CEDARVALE VILLAGE,11222 8TH AVE NE,SEATTLE,WA,98125,SHARED: NORTH & NORTHWEST,47.710508,-122.3191134,1/1/1970,30984,1,2,24,19,37.7000007629,118.3000030518,103.9000015259,0.0033533437
29069,Multifamily LR (1-4),Mixed Use Property,THE LAKESHORE,11448 RAINIER AVE S,SEATTLE,WA,98178,SOUTHEAST,47.50055703,-122.2204699,1/1/1995,132284,1,3,158,,26.2000007629,62.4000015259,526.5,0.0039800732
29125,Multifamily MR (5-9),Multifamily Housing,MORRISON HOTEL LLC,501 3RD AVE,SEATTLE,WA,98104,DOWNTOWN,47.60227087,-122.331392,1/1/1908,127180,1,7,230,1,115.6999969482,248.1000061035,1057.9000244141,0.008318132
29148,Multifamily LR (1-4),Multifamily Housing,RAINIER HOUSE,5270 RAINIER AVE S,SEATTLE,WA,98118,SOUTHEAST,47.55435501,-122.2811551,1/1/2008,43732,1,4,50,8,79.4000015259,124.1999969482,215.1000061035,0.0049185952
29170,NonResidential,Mixed Use Property,CHIEF SEATTLE CLUB/MONTEREY LOFTS,410 2ND AVE,SEATTLE,WA,98104,DOWNTOWN,47.59901628,-122.33150773,1/1/1900,22168,1,3,,,76.1999969482,167.6999969482,123.0999984741,0.0055530494
29214,NonResidential,Non-Refrigerated Warehouse,FRYE WHSES,1005 6TH AVE S,SEATTLE,WA,98134,GREATER DUWAMISH,47.59343565,-122.3266241,1/1/1922,37450,1,1,0,79,23.3999996185,71.5999984741,76.8000030518,0.0020507344
29310,Multifamily LR (1-4),Multifamily Housing,MT BAKER VILLAGE APTS 4,2541 29TH AVE S,SEATTLE,WA,98144,SOUTHEAST,47.57961979,-122.2948436,1/1/1960,21200,1,4,20,87,24.2999992371,76.3000030518,45.7999992371,0.0021603773
29312,Multifamily LR (1-4),Multifamily Housing,MT BAKER VILLAGE APTS 6,2555 29TH AVE S,SEATTLE,WA,98144,SOUTHEAST,47.57961979,-122.2948436,1/1/1960,21200,1,4,20,85,24.7999992371,77.9000015259,46.7999992371,0.0022075471
29315,Multifamily LR (1-4),Multifamily Housing,MT BAKER VILLAGE APTS 9,2580 29TH AVE S,SEATTLE,WA,98144,SOUTHEAST,47.57961979,-122.2948436,1/1/1960,20365,1,4,18,,27.3999996185,86.0999984741,49.7000007629,0.0024404616
29390,Multifamily MR (5-9),Multifamily Housing,COMMODORE DUCHESS APTS (UW HOUSING),4005 15TH AVE NE,SEATTLE,WA,98105,NORTHEAST,47.65561807,-122.3124474,1/1/1925,70143,1,8,139,,24.7000007629,75.6999969482,151.8999938965,0.002165576
29448,Multifamily LR (1-4),Multifamily Housing,BROADWAY AND PINE,1531 BROADWAY,SEATTLE,WA,98122,EAST,47.61497879,-122.32119751,1/1/2006,56806,1,4,44,97,25.2000007629,66.8000030518,115.4000015259,0.0020314756
29550,NonResidential,Office,605 5TH AVE S,605 5TH AVE S,SEATTLE,WA,98104,DOWNTOWN,47.5973694,-122.3277466,1/1/2000,268130,1,11,,89,58.0999984741,182.1000061035,1384,0.0051616753
29551,NonResidential,Office,625 5TH AVE S,625 5TH AVE S,SEATTLE,WA,98104,DOWNTOWN,47.59725206,-122.3277466,1/1/2000,68452,1,11,,81,53.5999984741,168.3999938965,326.5,0.0047697657
29552,NonResidential,Office,705 UNION STATION,705 5TH AVE S,SEATTLE,WA,98104,DOWNTOWN,47.59642325,-122.32774191,1/1/2000,281566,1,11,,89,49.5999984741,155.8000030518,1242.8000488281,0.0044138854
29612,NonResidential,K-12 School,THE VILLA ACADEMY - MAIN BLDG & GYM,5001 NE 50TH ST,SEATTLE,WA,98105,NORTHEAST,47.66437501,-122.2718132,1/1/1924,97500,1,3,,97,37.0999984741,58,223.8000030518,0.0022953846
29788,NonResidential,Office,QUEEN ANNE SQUARE WEST (2013),220 W MERCER ST,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.62496806,-122.359705,1/1/1982,55105,1,5,,65,64,200.8999938965,307.3999938965,0.005578441
29792,Multifamily LR (1-4),Multifamily Housing,JEFFERSON SQUARE APARTMENTS,4100 SW EDMUNDS ST,SEATTLE,WA,98116,SOUTHWEST,47.55989777,-122.3846207,1/1/1987,79052,1,3,78,,24.3999996185,76.5,171.3000030518,0.0021669281
30207,Multifamily MR (5-9),Multifamily Housing,JOULE,523 BROADWAY E,SEATTLE,WA,98102,EAST,47.623695,-122.321487,1/1/2009,224347,1,6,295,76,34.5999984741,99.4000015259,655.0999755859,0.00292003
30571,Multifamily LR (1-4),Multifamily Housing,AGNES LOFTS,1433 12TH AVE,SEATTLE,WA,98122,EAST,47.61377916,-122.31688902,1/1/2007,34357,1,3,24,,57.0999984741,149.8000030518,157.1999969482,0.0045754867
30847,Multifamily MR (5-9),Multifamily Housing,PRESCOTT WALLINGFORD APARTMENTS,3920 STONE WAY N,SEATTLE,WA,98103,LAKE UNION,47.65484244,-122.3424089,1/1/2012,148102,1,6,147,95,38.0999984741,86.6999969482,418.5,0.0028257552
31167,Multifamily HR (10+),Multifamily Housing,ALTO APARTMENTS LLC - (2014),311 CEDAR ST,SEATTLE,WA,98121,DOWNTOWN,47.61725106,-122.34837448,1/1/2011,158099,1,17,184,91,36.4000015259,85.5999984741,433.799987793,0.0027438503
31187,Multifamily MR (5-9),Multifamily Housing,ELEMENT 42,2641 42ND AVE SW,SEATTLE,WA,98116,SOUTHWEST,47.58002758,-122.38529071,1/1/2011,63597,1,5,78,90,32.5,72.5999984741,151.6999969482,0.0023853326
32429,NonResidential,Mixed Use Property,FIRST AND UNION,1411 1ST AVE,SEATTLE,WA,98101,DOWNTOWN,47.60809489,-122.33945645,1/1/1985,42167,1,13,,98,184.1999969482,417,599.5,0.0142172789
32454,Multifamily MR (5-9),Multifamily Housing,EAGLES APARTMENTS,706 UNION ST,SEATTLE,WA,98101,DOWNTOWN,47.61071138,-122.33231507,1/1/1925,37804,0,5,44,58,69.9000015259,103.0999984741,159.6000061035,0.0042217756
33254,Multifamily LR (1-4),Mixed Use Property,Merrill Gardens at the University,5300 24TH AVE NE,SEATTLE,WA,98105,NORTHEAST,47.66723089,-122.30187669,1/1/2008,177741,1,4,226,100,22.8999996185,58,430.799987793,0.0024237513
33289,NonResidential,Office,BAY VISTA BUILDING,2815 2ND AVE,SEATTLE,WA,98121,DOWNTOWN,47.61709719,-122.35177651,1/1/1982,119701,0,24,,62,74.1999969482,232.8999938965,789.799987793,0.0065981068
33408,Nonresidential COS,Library,LAKE CITY - SEATTLE PUBLIC LIBRARY,12501 28TH AVE NE,SEATTLE,WA,98125,NORTH,47.71975659,-122.2980981,1/1/1965,20017,1,1,,,64.5,158.1999969482,99.5999984741,0.0049757705
33527,NonResidential,College/University,SCCC WOOD CONSTR CNTR/MAIN BLD,2310 S LANE ST,SEATTLE,WA,98144,CENTRAL,47.59722535,-122.3013658,1/1/2013,67750,2,1,,,43.2999992371,101.8000030518,221.1999969482,0.0032649446
33548,NonResidential,College/University,SEATTLE COMMUNITY COLLEGE SCIENCE AND MATH,1814 HARVARD AVE,SEATTLE,WA,98122,EAST,47.61787175,-122.3217792,1/1/2006,84300,1,5,,,146.1000061035,270.1000061035,823,0.0097627521
34148,Multifamily MR (5-9),Multifamily Housing,DAVID COLWELL BUILDING,111 YALE AVE N,SEATTLE,WA,98109,LAKE UNION,47.61896535,-122.3307739,1/1/2000,80232,1,6,125,100,29.3999996185,66.8000030518,174.6999969482,0.0021774354
34248,Multifamily LR (1-4),Multifamily Housing,THE WESLY AT DRAVUS,20 W DRAVUS ST,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.64891645,-122.3587078,1/1/2004,22625,1,4,20,94,42.9000015259,88.4000015259,68.4000015259,0.0030232045
34348,NonResidential,Retail Store,PIKE PLAZA - TARGET STORE,1401 2ND AVE,SEATTLE,WA,98101,DOWNTOWN,47.60864842,-122.3387886,1/1/1991,103000,1,3,,100,21.5,57.5999984741,179.6000061035,0.0017436894
34891,NonResidential,Supermarket/Grocery Store,QFC,4550 42ND AVE SW,SEATTLE,WA,98116,SOUTHWEST,47.56159544,-122.38541678,1/1/2008,37864,1,1,,57,218.8999938965,541.5,642.5999755859,0.0169712649
34908,NonResidential,Supermarket/Grocery Store,QFC - BROADWAY MARKET,417 BROADWAY E,SEATTLE,WA,98102,EAST,47.62256944,-122.3214874,1/1/1950,66497,1,2,,91,129.5,400,758.5999755859,0.0114080331
35391,NonResidential,Retail Store,LUMEN COMMERCIAL,500 MERCER ST,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.62501311,-122.3471326,1/1/2006,31793,1,4,,4,109.0999984741,342.3999938965,308.3999938965,0.0097002483
35392,NonResidential,Supermarket/Grocery Store,QFC at 500 MERCER,500 MERCER ST,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.62500763,-122.34687042,1/1/2006,45980,1,4,,81,182.3000030518,430.5,633.799987793,0.0137842538
35431,Multifamily MR (5-9),Multifamily Housing,OVERLOOK AT MAGNOLIA (BLDG D),3601 26TH PL W,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.65229133,-122.3896193,1/1/1970,34728,1,5,55,45,31.5,98.9000015259,97.3000030518,0.0028017739
35436,Multifamily MR (5-9),Multifamily Housing,OVERLOOK AT MAGNOLIA (BLDG F),3500 27TH PL W,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.65229133,-122.3896193,1/1/1970,34480,1,5,55,87,22.7000007629,71.1999969482,69.5999984741,0.0020185614
36034,NonResidential,Retail Store,HARVARD MARKET LLC,1401 BROADWAY,SEATTLE,WA,98122,EAST,47.61378327,-122.3212131,1/1/1996,45243,0,3,,85,127.4000015259,346.3999938965,471.1000061035,0.0104126607
36087,Multifamily LR (1-4),Multifamily Housing,HENRY M JACKSON APARTMENTS,751 N 135TH ST,SEATTLE,WA,98133,NORTHWEST,47.72636707,-122.3491289,1/1/1984,56800,1,4,70,73,35.5,83.6999969482,152.3999938965,0.0026830985
36587,NonResidential,Fitness Center/Health Club/Gym,EAST MADISON YMCA,2300 E OLIVE ST,SEATTLE,WA,98122,CENTRAL,47.61674563,-122.3019429,1/1/1991,45000,1,1,,,78.4000015259,130.5,224.6000061035,0.0049911112
37008,NonResidential,Parking,CENTURY LINK EVENT CENTER & GARAGE,800 OCCIDENTAL AVE S,SEATTLE,WA,98104,GREATER DUWAMISH,47.59435403,-122.3301787,1/1/1999,333698,1,6,,,33.9000015259,91.0999984741,918.9000244141,0.0027536875
37248,NonResidential,Non-Refrigerated Warehouse,RAINIER MALT HOUSE,5840 AIRPORT WAY S,SEATTLE,WA,98108,GREATER DUWAMISH,47.55098663,-122.31855601,1/1/1904,72859,1,4,,54,20.8999996185,62.0999984741,131.1000061035,0.001799366
39332,SPS-District K-12,K-12 School,SOUTH SHORE K-8 PUBLIC SCHOOL (SPS-DISTRICT),4800 S HENDERSON ST,SEATTLE,WA,98118,SOUTHEAST,47.52427301,-122.2714398,1/1/2009,138705,1,2,,89,33.7000007629,77.1999969482,347.799987793,0.0025074798
39673,Multifamily LR (1-4),Multifamily Housing,VIVIAN MCLEAN PLACE - AFFORDABLE HOUSING,5423 DELRIDGE WAY SW,SEATTLE,WA,98106,DELRIDGE NEIGHBORHOODS,47.55312584,-122.3633136,1/1/2002,23752,1,3,19,85,23.3999996185,73.5,49.4000015259,0.0020798249
39768,Multifamily HR (10+),Multifamily Housing,COPPINS WELL,1200 MADISON ST,SEATTLE,WA,98104,EAST,47.61022242,-122.3240154,1/1/2012,193868,1,17,236,71,46.9000015259,107.0999984741,675.0999755859,0.0034822662
40008,NonResidential,Mixed Use Property,KING COUNTY METRO TRANSIT POWER DISTRIBUTION,2255 4TH AVE S,SEATTLE,WA,98134,GREATER DUWAMISH,47.5823356,-122.3297984,1/1/2004,26900,1,3,,27,57.2999992371,132.3999938965,115.1999969482,0.0042825278
40028,NonResidential,Non-Refrigerated Warehouse,"SAND POINT BUILDING 5A,5B,5C,5D",7561 63RD AVE NE,SEATTLE,WA,98115,NORTHEAST,47.68384449,-122.26175956,2/9/1940,413825,1,,,65,37.2000007629,84.1999969482,1138.5999755859,0.0027514045
40031,NonResidential,Medical Office,SAND POINT BUILDING 25,6222 NE 74TH ST,SEATTLE,WA,98115,NORTHEAST,47.68219493,-122.26238988,2/9/1960,31843,1,,,56,62.0999984741,174.8999938965,164.8999938965,0.005178532
40034,NonResidential,Medical Office,SAND POINT BUILDING 29,6200 NE 74TH ST,SEATTLE,WA,98115,NORTHEAST,47.68219493,-122.26294644,2/9/1960,28000,1,,,21,133.3000030518,238,245.3000030518,0.0087607144
40067,NonResidential,Office,OLYMPIC BLOCK BUILDING-COMMERCIAL,102 1ST AVE S,SEATTLE,WA,98104,DOWNTOWN,47.6015358,-122.33378601,1/1/1985,73617,1,6,,64,59.5999984741,187.1000061035,390.200012207,0.0053004063
40348,NonResidential,Retail Store,BROADWAY MARKET AND HARVARD APTS,401 BROADWAY E,SEATTLE,WA,98102,EAST,47.6221168,-122.32099883,1/1/1916,157610,1,2,,30,86.1999969482,267.200012207,1199.3000488281,0.0076092891
40388,Multifamily LR (1-4),Multifamily Housing,MAGNOLIA MANOR,2710 W MANOR PL,SEATTLE,WA,98199,MAGNOLIA / QUEEN ANNE,47.65326268,-122.3920162,1/1/1968,24386,1,4,24,70,24.7000007629,77.6999969482,53.7000007629,0.0022020832
40447,Nonresidential COS,Mixed Use Property,SPU OPERATIONS CONTROL CENTER (OCC) COMPLEX,2700 AIRPORT WAY S,SEATTLE,WA,98134,GREATER DUWAMISH,47.57910641,-122.3199294,1/1/1966,87459,1,1,,,99.3000030518,201,606.5,0.006934678
40529,Multifamily LR (1-4),Multifamily Housing,BEACON VIEW APTS BLDG B,1702 11TH AVE S,SEATTLE,WA,98134,GREATER DUWAMISH,47.58810829,-122.3181503,1/1/1968,35796,1,4,45,60,28.6000003815,89.9000015259,91.1999969482,0.0025477706
41068,Multifamily LR (1-4),Multifamily Housing,AMESBURY COURT APARTMENTS - BLDG B,13735 LINDEN AVE N,SEATTLE,WA,98133,NORTHWEST,47.72873257,-122.34910229,1/1/1990,43228,1,4,114,95,20.7999992371,65.1999969482,79.9000015259,0.0018483391
41070,Multifamily LR (1-4),Multifamily Housing,AMESBURY COURT APARTMENTS - BLDG A,13731 LINDEN AVE N,SEATTLE,WA,98133,NORTHWEST,47.72873257,-122.34910229,1/1/1990,43228,1,4,114,100,14.6999998093,46.2999992371,56.7000007629,0.0013116499
41527,Multifamily MR (5-9),Multifamily Housing,ELLIOT BAY VIEW APARTMENTS,151 JOHN ST,SEATTLE,WA,98109,MAGNOLIA / QUEEN ANNE,47.61959076,-122.3537674,1/1/2011,28309,1,7,41,54,50.7999992371,121.6999969482,109.5999984741,0.0038715602
41927,NonResidential,College/University,UW - MOLECULAR ENGINEERING BLDG,1701 NE GRANT LN,SEATTLE,WA,98195,NORTHEAST,47.64992518,-122.3083284,1/1/2011,90300,1,5,,,106.1999969482,333.3999938965,852.9000244141,0.009445183
41928,NonResidential,Supermarket/Grocery Store,SAFEWAY STORE #1586 (2012),12318 15TH AVE NE,SEATTLE,WA,98125,NORTH,47.71792984,-122.31220245,1/1/2011,51841,1,1,,75,224.6000061035,516.5999755859,868.200012207,0.0167473624
41987,Multifamily MR (5-9),Multifamily Housing,AVALON QUEEN ANNE,300 3RD AVE W,SEATTLE,WA,98119,MAGNOLIA / QUEEN ANNE,47.62137222,-122.36027527,1/1/2011,203481,1,6,206,85,33.7000007629,75.4000015259,504,0.0024768897
42067,Multifamily MR (5-9),Mixed Use Property,THE BROADWAY ON BROADWAY BLDG,1620 BROADWAY,SEATTLE,WA,98122,EAST,47.61590576,-122.32038879,1/1/2010,130813,0,6,122,90,49.0999984741,121.6999969482,498.5,0.0038107833
42069,NonResidential,Office,NORTH POINTE NON RESIDENTIAL SECTION,2101 N 34TH ST,SEATTLE,WA,98103,LAKE UNION,47.64759569,-122.3335592,1/1/1993,26263,1,1,,54,69.3000030518,217.6999969482,162,0.0061683738
42070,Multifamily LR (1-4),Multifamily Housing,TAMARACK PLACE (2012),4616 MARTIN LUTHER KING JR WAY S,SEATTLE,WA,98108,SOUTHEAST,47.561635,-122.2936698,1/1/2010,87150,1,4,83,,41.2999992371,115,298.3999938965,0.0034239816
42074,Multifamily LR (1-4),Multifamily Housing,BRETTLER FAMILY PLACE,6870 62ND AVE NE,SEATTLE,WA,98115,NORTHEAST,47.67878518,-122.26221286,1/1/2011,31930,1,3,26,92,24,75.4000015259,68.1999969482,0.0021359222
42076,Multifamily LR (1-4),Multifamily Housing,LAKE CITY COURT (SHA),12536 33RD AVE NE,SEATTLE,WA,98125,NORTH,47.72009206,-122.2916183,1/1/2011,138121,1,4,86,,29.5,60.7000007629,287,0.0020778882
42087,Multifamily MR (5-9),Multifamily Housing,GOSSETT PLACE (2012),4719 12TH AVE NE,SEATTLE,WA,98105,NORTHEAST,47.66379166,-122.31556702,1/1/2011,41000,1,6,63,47,41.2999992371,129.5,150.5,0.0036707317
